,Unnamed: 0,path,speakerId,transcription,action,object,location
1340,11555,wavs/speakers/M4ybygBlWqImBn9oZ/c614be30-454c-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Make the music softer,decrease,volume,none
1341,7213,wavs/speakers/EExgNZ9dvgTE3928/cdc280f0-4613-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Increase the temperature in the bedroom,increase,heat,bedroom
1342,13596,wavs/speakers/ObdQbr9wyDfbmW4E/8babbb20-4454-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Less heat,decrease,heat,none
1343,12470,wavs/speakers/n5XllaB4gZFwZXkBz/d87df8c0-45f1-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,I need to practice my Chinese. Switch the language,change language,Chinese,none
1344,2690,wavs/speakers/NgXwdx5KkZI5GRWa/029c6f10-45e3-11e9-81ce-69b74fd7e64e.wav,NgXwdx5KkZI5GRWa,Turn the washroom lights off,deactivate,lights,washroom
1345,9228,wavs/speakers/Gym5dABePPHA8mZK9/567edba0-45f1-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Make it quieter,decrease,volume,none
1346,49,wavs/speakers/7NqqnAOPVVSKnxyv/f31b43f0-4627-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn the kitchen lights on,activate,lights,kitchen
1347,3540,wavs/speakers/9mYN2zmq7aTw4Blo/ee552260-4450-11e9-beaa-1f3e1eab7bff.wav,9mYN2zmq7aTw4Blo,Increase the temperature in the bathroom,increase,heat,washroom
1348,15324,wavs/speakers/R3mexpM2YAtdPbL7/7ad329d0-44fb-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Turn the volume up,increase,volume,none
1349,4079,wavs/speakers/AvR9dePW88IynbaE/92c88bb0-451f-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Switch on the lamp,activate,lamp,none
1350,17985,wavs/speakers/W4XOzzNEbrtZz4dW/59ff0690-44d1-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,OK now switch the main language to English,change language,English,none
1351,2410,wavs/speakers/7NEaXjeLX3sg3yDB/0e0ef390-454d-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Switch on the lights,activate,lights,none
1352,15060,wavs/speakers/qNY4Qwveojc8jlm4/47780dc0-44cf-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Set my phone's language to German,change language,German,none
1353,10979,wavs/speakers/kxgXN97ALmHbaezp/a4603700-4467-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Turn the sound up,increase,volume,none
1354,19320,wavs/speakers/xPZw23VxroC3N34k/c6c436b0-450d-11e9-9539-7f047cfe24d1.wav,xPZw23VxroC3N34k,Turn the volume down,decrease,volume,none
1355,18741,wavs/speakers/WYmlNV2rDkSaALOE/05bbec90-4438-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn the heat down in the kitchen,decrease,heat,kitchen
1356,91,wavs/speakers/4BrX8aDqK2cLZRYl/06b072f0-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,I need volume,increase,volume,none
1357,1652,wavs/speakers/eBQAWmMg4gsLYLLa/6e6d5800-450a-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Decrease the temperature in the bedroom,decrease,heat,bedroom
1358,5344,wavs/speakers/BvyakyrDmQfWEABb/29e1c530-460a-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Decrease the heating in the bathroom,decrease,heat,washroom
1359,924,wavs/speakers/7B4XmNppyrCK977p/0ecb92c0-45cf-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Get me the newspaper,bring,newspaper,none
1360,15242,wavs/speakers/qNY4Qwveojc8jlm4/dcd3dfb0-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Turn the temperature down in the washroom,decrease,heat,washroom
1361,2402,wavs/speakers/ppymZZDb2Bf4NQnE/37f39c30-44f1-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Turn on the washroom lights,activate,lights,washroom
1362,2084,wavs/speakers/73bEEYMKLwtmVwV43/0fb2f7b0-452e-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Decrease the heating,decrease,heat,none
1363,15609,wavs/speakers/R3mexpM2YAtdPbL7/3e4417f0-44ff-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Turn on the bathroom lights,activate,lights,washroom
1364,6804,wavs/speakers/DWmlpyg93YCXAXgE/9e324b40-4505-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Stop music,deactivate,music,none
1365,1532,wavs/speakers/5BEzPgPKe8taG9OB/d87df500-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Turn up the washroom temperature,increase,heat,washroom
1366,4338,wavs/speakers/AvR9dePW88IynbaE/8bd90ba0-4523-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Turn the heat up in the kitchen,increase,heat,kitchen
1367,10830,wavs/speakers/kxgXN97ALmHbaezp/184fb2a0-4466-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Bathroom heat down,decrease,heat,washroom
1368,3339,wavs/speakers/9EWlVBQo9rtqRYdy/b2296b70-45ef-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Kitchen heat up,increase,heat,kitchen
1369,22572,wavs/speakers/zwKdl7Z2VRudGj2L/cb137d80-4516-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Play music,activate,music,none
1370,22548,wavs/speakers/zwKdl7Z2VRudGj2L/756214f0-4516-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Decrease the temperature in the kitchen,decrease,heat,kitchen
1371,1919,wavs/speakers/73bEEYMKLwtmVwV43/396ac680-452b-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Set my phone's language to Korean,change language,Korean,none
1372,19584,wavs/speakers/xRQE5VD7rRHVdyvM/b66a7be0-45c0-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Switch on the washroom lights,activate,lights,washroom
1373,67,wavs/speakers/7NqqnAOPVVSKnxyv/1857bc70-4628-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn off the kitchen lights,deactivate,lights,kitchen
1374,20952,wavs/speakers/Xygv5loxdZtrywr9/c9a3aef0-4518-11e9-9035-7943ec3b842a.wav,Xygv5loxdZtrywr9,Switch the lights off,deactivate,lights,none
1375,9017,wavs/speakers/Gym5dABePPHA8mZK9/6d6e29e0-45ee-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Switch on the bathroom lights,activate,lights,washroom
1376,22981,wavs/speakers/zZezMeg5XvcbRdg3/ff9172a0-45da-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Louder phone,increase,volume,none
1377,11106,wavs/speakers/kxgXN97ALmHbaezp/28ab2370-4469-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Set my phone's language to German,change language,German,none
1378,3691,wavs/speakers/anvKyBjB5OiP5dYZ/eadd2610-4576-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Could you increase the heating?,increase,heat,none
1379,8483,wavs/speakers/gNYvkbx3gof2Y3V9/03bd8dd0-44e3-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Turn the lamp off,deactivate,lamp,none
1380,2534,wavs/speakers/NgXwdx5KkZI5GRWa/e5217f90-45d1-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Volume max,increase,volume,none
1381,205,wavs/speakers/2BqVo8kVB2Skwgyb/843aa4a0-447c-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Quieter,decrease,volume,none
1382,21423,wavs/speakers/Z7BXPnplxGUjZdmBZ/65c067f0-44f7-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Turn on the washroom lights,activate,lights,washroom
1383,11714,wavs/speakers/M4ybygBlWqImBn9oZ/04f81c20-4550-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Decrease the temperature in the washroom,decrease,heat,washroom
1384,20813,wavs/speakers/xwzgmmv5ZOiVaxXz/cea90080-453b-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Turn the temperature up in the washroom,increase,heat,washroom
1385,3962,wavs/speakers/anvKyBjB5OiP5dYZ/71381be0-457a-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Increase the heating in the washroom,increase,heat,washroom
1386,17848,wavs/speakers/W4XOzzNEbrtZz4dW/99294ad0-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Volume max,increase,volume,none
1387,1281,wavs/speakers/k5bqyxx2lzIbrlg9/34598080-4528-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Fetch my socks,bring,socks,none
1388,10975,wavs/speakers/kxgXN97ALmHbaezp/9b7f9220-4467-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,I can't hear that,increase,volume,none
1389,18461,wavs/speakers/WYmlNV2rDkSaALOE/1d387c20-4434-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Turn the kitchen temperature up,increase,heat,kitchen
1390,1679,wavs/speakers/eBQAWmMg4gsLYLLa/ec6b5f40-450a-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Go get me some juice,bring,juice,none
1391,4,wavs/speakers/7NqqnAOPVVSKnxyv/934321f0-4627-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Resume,activate,music,none
1392,1607,wavs/speakers/5BEzPgPKe8taG9OB/79fda560-457f-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Use a different language,change language,none,none
1393,5617,wavs/speakers/d2waAp3pEjiWgrDEY/6f4041f0-4516-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Change language,change language,none,none
1394,12390,wavs/speakers/n5XllaB4gZFwZXkBz/97d00210-45f0-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Could you decrease the heating please?,decrease,heat,none
1395,16849,wavs/speakers/ro5AaKwypZIqNEp2/7395ca90-4480-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Lower the volume,decrease,volume,none
1396,350,wavs/speakers/4BrX8aDqK2cLZRYl/905c8f90-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Reduce audio volume,decrease,volume,none
1397,21973,wavs/speakers/zaEBPeMY4NUbDnZy/ab16c1c0-44dc-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Turn up the heat in the kitchen,increase,heat,kitchen
1398,13804,wavs/speakers/oRrwPDNPlAieQr8Q/9656f150-4519-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,"I need to hear this, increase the volume",increase,volume,none
1399,7610,wavs/speakers/g2dnA9Wpvzi2WAmZ/f06caf80-4547-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,"This video sound is too low, turn up the volume",increase,volume,none
1400,17364,wavs/speakers/Rq9EA8dEeZcEwada2/3e8c6980-45d9-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Heat up,increase,heat,none
1401,7181,wavs/speakers/EExgNZ9dvgTE3928/39efca90-4613-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,I can't hear that,increase,volume,none
1402,1414,wavs/speakers/k5bqyxx2lzIbrlg9/4e412a60-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Far too quiet,increase,volume,none
1403,273,wavs/speakers/7NqqnAOPVVSKnxyv/3e21b8d0-4631-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Stop the music,deactivate,music,none
1404,11675,wavs/speakers/M4ybygBlWqImBn9oZ/90ec29c0-454f-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn up the washroom temperature,increase,heat,washroom
1405,1463,wavs/speakers/k5bqyxx2lzIbrlg9/c59bf9a0-4529-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Increase the heating in the washroom,increase,heat,washroom
1406,885,wavs/speakers/52XVOeXMXYuaElyw/57820250-45c6-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Switch off the lights in the bedroom,deactivate,lights,bedroom
1407,2635,wavs/speakers/8e5qRjN7dGuovkRY/73075340-459e-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Decrease the heating in the kitchen,decrease,heat,kitchen
1408,628,wavs/speakers/7B4XmNppyrCK977p/9c071be0-45cb-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Increase the heating in the washroom,increase,heat,washroom
1409,5260,wavs/speakers/BvyakyrDmQfWEABb/3b0b3130-4609-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn sound down,decrease,volume,none
1410,3653,wavs/speakers/anvKyBjB5OiP5dYZ/8f34f220-4576-11e9-9600-8f19ade2128c.wav,anvKyBjB5OiP5dYZ,Washroom lights off,deactivate,lights,washroom
1411,1110,wavs/speakers/D4jGxZ7KamfVo4E2V/2b7012b0-45d0-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,That’s too loud,decrease,volume,none
1412,11402,wavs/speakers/M4ybygBlWqImBn9oZ/ca70b030-454a-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Decrease audio volume,decrease,volume,none
1413,8947,wavs/speakers/gvKeNY2D3Rs2jRdL/b5f1e5c0-459a-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Set language to German,change language,German,none
1414,17847,wavs/speakers/W4XOzzNEbrtZz4dW/97081880-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Louder,increase,volume,none
1415,574,wavs/speakers/7B4XmNppyrCK977p/fa3f0d50-45c9-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,I can't hear that,increase,volume,none
1416,3028,wavs/speakers/V4ejqNL4xbUKkYrV/0ee017e0-459d-11e9-bf4b-216bfa333ac2.wav,V4ejqNL4xbUKkYrV,Go get me my socks,bring,socks,none
1417,21391,wavs/speakers/ywE435j4gVizvw3R/0bc21270-4502-11e9-a1ea-79ca03012c0e.wav,ywE435j4gVizvw3R,Increase the heating,increase,heat,none
1418,1580,wavs/speakers/NgQEvO2x7Vh3xy2xz/9d473ad0-45bc-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,Turn off the music,deactivate,music,none
1419,22029,wavs/speakers/zaEBPeMY4NUbDnZy/d7688310-44de-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Decrease the heating in the bathroom,decrease,heat,washroom
1420,7263,wavs/speakers/EExgNZ9dvgTE3928/9f437800-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Bring the newspaper,bring,newspaper,none
1421,12364,wavs/speakers/n5XllaB4gZFwZXkBz/241c1ac0-45f0-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn up the temperature in the bedroom,increase,heat,bedroom
1422,21598,wavs/speakers/Z7BXPnplxGUjZdmBZ/f3024060-44f8-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Set language to Korean,change language,Korean,none
1423,16654,wavs/speakers/RjDBre8jzzhdr4YL/6d424990-441a-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Increase the heating in the washroom,increase,heat,washroom
1424,16998,wavs/speakers/ro5AaKwypZIqNEp2/c57bb6c0-4481-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn down the temperature,decrease,heat,none
1425,17671,wavs/speakers/Rq9EA8dEeZcEwada2/1f41b680-45dd-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Play music,activate,music,none
1426,13382,wavs/speakers/ObdQbr9wyDfbmW4E/0a916aa0-4452-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Turn up the temperature in the bedroom,increase,heat,bedroom
1427,4463,wavs/speakers/AY5e3mMgZkIyG3Ox/571d7040-446a-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn down the volume,decrease,volume,none
1428,1207,wavs/speakers/k5bqyxx2lzIbrlg9/909425e0-4527-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn the temperature in the bedroom up,increase,heat,bedroom
1429,2451,wavs/speakers/7NEaXjeLX3sg3yDB/6dc5aae0-454d-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Turn the kitchen lights on,activate,lights,kitchen
1430,19752,wavs/speakers/xRQE5VD7rRHVdyvM/e73ee9b0-45c3-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,OK now switch the main language to Korean,change language,Korean,none
1431,21957,wavs/speakers/zaEBPeMY4NUbDnZy/0a0ae1d0-44dc-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,That’s too loud,decrease,volume,none
1432,1783,wavs/speakers/5o9BvRGEGvhaeBwA/1c27daf0-44ee-11e9-a1ea-79ca03012c0e.wav,5o9BvRGEGvhaeBwA,Decrease the temperature in the kitchen,decrease,heat,kitchen
1433,22680,wavs/speakers/zZezMeg5XvcbRdg3/238e4360-45d4-11e9-9992-dfba019cb646.wav,zZezMeg5XvcbRdg3,Turn the lamp off,deactivate,lamp,none
1434,9272,wavs/speakers/Gym5dABePPHA8mZK9/e32c31b0-45f1-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the heat down in the kitchen,decrease,heat,kitchen
1435,13453,wavs/speakers/ObdQbr9wyDfbmW4E/d6975600-4452-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Switch language,change language,none,none
1436,16176,wavs/speakers/R3mXwwoaX9IoRVKe/28087060-4551-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Turn up the heat in the kitchen,increase,heat,kitchen
1437,1828,wavs/speakers/NgQEvO2x7Vh3xy2xz/14421c80-45cd-11e9-9992-dfba019cb646.wav,NgQEvO2x7Vh3xy2xz,Turn on the washroom lights,activate,lights,washroom
1438,4509,wavs/speakers/AY5e3mMgZkIyG3Ox/be5c6860-446a-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Bathroom lights on,activate,lights,washroom
1439,7647,wavs/speakers/g2dnA9Wpvzi2WAmZ/7cd73030-4548-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Increase the temperature in the bedroom,increase,heat,bedroom
1440,180,wavs/speakers/4BrX8aDqK2cLZRYl/398e3030-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Decrease the temperature in the washroom,decrease,heat,washroom
1441,8800,wavs/speakers/gvKeNY2D3Rs2jRdL/db0e8190-4597-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Change the language,change language,none,none
1442,4423,wavs/speakers/AvR9dePW88IynbaE/610b71f0-4524-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Allow a different language,change language,none,none
1443,79,wavs/speakers/2BqVo8kVB2Skwgyb/8f0c4b70-4479-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Increase the heating,increase,heat,none
1444,7542,wavs/speakers/g2dnA9Wpvzi2WAmZ/e45f0310-4546-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Turn off the music,deactivate,music,none
1445,2884,wavs/speakers/NgXwdx5KkZI5GRWa/101e8bb0-45e7-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,Stop music,deactivate,music,none
1446,9591,wavs/speakers/jgxq52DoPpsR9ZRx/c59e36d0-4519-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn the volume down,decrease,volume,none
1447,22827,wavs/speakers/zZezMeg5XvcbRdg3/49b82c50-45d8-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Turn down the heat in the bathroom,decrease,heat,washroom
1448,12266,wavs/speakers/n5XllaB4gZFwZXkBz/2730e6c0-45ee-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Turn the heat up,increase,heat,none
1449,20746,wavs/speakers/xwzgmmv5ZOiVaxXz/c0ceaa60-453a-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Switch the lights off,deactivate,lights,none
1450,15034,wavs/speakers/qNY4Qwveojc8jlm4/0be3d370-44cf-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,Fetch my socks,bring,socks,none
1451,9445,wavs/speakers/jgxq52DoPpsR9ZRx/34b883b0-4518-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn it down,decrease,volume,none
1452,12690,wavs/speakers/n5XllaB4gZFwZXkBz/143962c0-45f5-11e9-aa19-e96346c3828f.wav,n5XllaB4gZFwZXkBz,Bring shoes,bring,shoes,none
1453,322,wavs/speakers/4BrX8aDqK2cLZRYl/2af7d5b0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Bedroom lights off,deactivate,lights,bedroom
1454,842,wavs/speakers/8B9N9jOOXGUordVG/9cdcbfc0-45e9-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Turn it down,decrease,volume,none
1455,17095,wavs/speakers/ro5AaKwypZIqNEp2/b1b83ef0-4482-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn up the temperature in the kitchen,increase,heat,kitchen
1456,1491,wavs/speakers/k5bqyxx2lzIbrlg9/0ecc3e00-452a-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Decrease the heating in the bedroom,decrease,heat,bedroom
1457,689,wavs/speakers/2ojo7YRL7Gck83Z3/93868f00-45e4-11e9-b578-494a5b19ab8b.wav,2ojo7YRL7Gck83Z3,Turn the temperature up in the bathroom,increase,heat,washroom
1458,2774,wavs/speakers/Q4vMvpXkXBsqryvZ/9da3fab0-4515-11e9-9035-7943ec3b842a.wav,Q4vMvpXkXBsqryvZ,Turn on the kitchen lights,activate,lights,kitchen
1459,11099,wavs/speakers/kxgXN97ALmHbaezp/0c7882b0-4469-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Set language to Korean,change language,Korean,none
1460,22606,wavs/speakers/zwKdl7Z2VRudGj2L/346772f0-4517-11e9-9035-7943ec3b842a.wav,zwKdl7Z2VRudGj2L,Set language to Korean,change language,Korean,none
1461,50,wavs/speakers/4BrX8aDqK2cLZRYl/7a9794b0-452d-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Turn on the lights in the bedroom,activate,lights,bedroom
1462,23103,wavs/speakers/zZezMeg5XvcbRdg3/494859e0-45e0-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,Go get me my shoes,bring,shoes,none
1463,2641,wavs/speakers/8e5qRjN7dGuovkRY/80754870-459e-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Decrease the temperature in the bedroom,decrease,heat,bedroom
1464,151,wavs/speakers/4BrX8aDqK2cLZRYl/de645400-452e-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Turn the heat up in the bathroom,increase,heat,washroom
1465,13579,wavs/speakers/ObdQbr9wyDfbmW4E/66e1b380-4454-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Bedroom heat up,increase,heat,bedroom
1466,15390,wavs/speakers/R3mexpM2YAtdPbL7/38235dc0-44fc-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Turn sound up,increase,volume,none
1467,3536,wavs/speakers/V4ZbwLm9G5irobWn/1da6f480-4528-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,OK now switch the main language to English,change language,English,none
1468,15169,wavs/speakers/qNY4Qwveojc8jlm4/3452aab0-44d0-11e9-a8b6-e96f2628bf65.wav,qNY4Qwveojc8jlm4,"This video sound is too low, turn up the volume",increase,volume,none
1469,2459,wavs/speakers/NgXwdx5KkZI5GRWa/352c7c20-45d1-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Lights off,deactivate,lights,none
1470,9015,wavs/speakers/Gym5dABePPHA8mZK9/68b5f900-45ee-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn on the bathroom lights,activate,lights,washroom
1471,14074,wavs/speakers/oRrwPDNPlAieQr8Q/c2a8caf0-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Go get me my shoes,bring,shoes,none
1472,232,wavs/speakers/2BqVo8kVB2Skwgyb/f47320d0-447c-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Increase the temperature in the bedroom,increase,heat,bedroom
1473,4635,wavs/speakers/AY5e3mMgZkIyG3Ox/eefc1c80-446b-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Stop music,deactivate,music,none
1474,25,wavs/speakers/2BqVo8kVB2Skwgyb/a50986a0-4478-11e9-a9a5-5dbec3b8816a.wav,2BqVo8kVB2Skwgyb,Turn on the kitchen lights,activate,lights,kitchen
1475,7228,wavs/speakers/EExgNZ9dvgTE3928/13781d80-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Decrease the temperature,decrease,heat,none
1476,2580,wavs/speakers/NgXwdx5KkZI5GRWa/59a9f4f0-45d2-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Turn up the temperature in the bedroom,increase,heat,bedroom
1477,15986,wavs/speakers/R3mXwwoaX9IoRVKe/eab54f60-454d-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Bathroom heat down,decrease,heat,washroom
1478,2572,wavs/speakers/NgXwdx5KkZI5GRWa/427f2bb0-45d2-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,More heat,increase,heat,none
1479,2797,wavs/speakers/NgXwdx5KkZI5GRWa/13e5e960-45e6-11e9-b578-494a5b19ab8b.wav,NgXwdx5KkZI5GRWa,Turn sound down,decrease,volume,none
1480,1604,wavs/speakers/NgQEvO2x7Vh3xy2xz/10e74c00-45bd-11e9-8ec0-7bf21d1cfe30.wav,NgQEvO2x7Vh3xy2xz,Switch on the lights in the bedroom,activate,lights,bedroom
1481,15576,wavs/speakers/R3mexpM2YAtdPbL7/ee755680-44fe-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Turn off the music,deactivate,music,none
1482,4215,wavs/speakers/AvR9dePW88IynbaE/b4413380-4521-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Go get me my shoes,bring,shoes,none
1483,2963,wavs/speakers/9EWlVBQo9rtqRYdy/dc84c2b0-45eb-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Resume,activate,music,none
1484,5054,wavs/speakers/BvyakyrDmQfWEABb/6dfc45d0-45fe-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn up the heat in the kitchen,increase,heat,kitchen
