,Unnamed: 0,path,speakerId,transcription,action,object,location
1819,10974,wavs/speakers/kxgXN97ALmHbaezp/9935a220-4467-11e9-beaa-1f3e1eab7bff.wav,kxgXN97ALmHbaezp,Louder phone,increase,volume,none
1820,5183,wavs/speakers/BvyakyrDmQfWEABb/06408d80-4607-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn down the heat,decrease,heat,none
1821,2528,wavs/speakers/8e5qRjN7dGuovkRY/713eacc0-4594-11e9-9600-8f19ade2128c.wav,8e5qRjN7dGuovkRY,Lights on in the bedroom,activate,lights,bedroom
1822,3011,wavs/speakers/9EWlVBQo9rtqRYdy/63cf5000-45ec-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Switch on the lights in the bedroom,activate,lights,bedroom
1823,1268,wavs/speakers/D4jGxZ7KamfVo4E2V/a9ee5100-45d1-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Turn on the lamp,activate,lamp,none
1824,18082,wavs/speakers/W4XOzzNEbrtZz4dW/6300d290-44d2-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Increase the volume,increase,volume,none
1825,20329,wavs/speakers/xwpvGaaWl5c3G5N3/f051ea30-45b8-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Louder,increase,volume,none
1826,282,wavs/speakers/4BrX8aDqK2cLZRYl/a37fcfc0-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Turn off the lamp,deactivate,lamp,none
1827,3742,wavs/speakers/V4ZbwLm9G5irobWn/d3c1d7b0-452a-11e9-a843-8db76f4b5e29.wav,V4ZbwLm9G5irobWn,Bring me the newspaper,bring,newspaper,none
1828,1539,wavs/speakers/5BEzPgPKe8taG9OB/e76e1d60-457e-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Turn up the bathroom temperature,increase,heat,washroom
1829,13756,wavs/speakers/oRrwPDNPlAieQr8Q/87afd550-4518-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,Turn up the heat,increase,heat,none
1830,4738,wavs/speakers/AY5e3mMgZkIyG3Ox/d6894d70-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn on the lights in the bedroom,activate,lights,bedroom
1831,2548,wavs/speakers/8e5qRjN7dGuovkRY/b0031860-4594-11e9-9600-8f19ade2128c.wav,8e5qRjN7dGuovkRY,Bedroom lights off,deactivate,lights,bedroom
1832,18618,wavs/speakers/WYmlNV2rDkSaALOE/d01ba960-4435-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Switch on the kitchen lights,activate,lights,kitchen
1833,388,wavs/speakers/7NqqnAOPVVSKnxyv/4861d130-4632-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Turn the temperature up in the washroom,increase,heat,washroom
1834,9405,wavs/speakers/jgxq52DoPpsR9ZRx/be44b910-4517-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Bathroom lights on,activate,lights,washroom
1835,11157,wavs/speakers/LR5vdbQgp3tlMBzB/2d44e4a0-45ce-11e9-9992-dfba019cb646.wav,LR5vdbQgp3tlMBzB,Lights on,activate,lights,none
1836,7717,wavs/speakers/g2dnA9Wpvzi2WAmZ/a5b06200-4549-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Bring my socks,bring,socks,none
1837,17523,wavs/speakers/Rq9EA8dEeZcEwada2/41d2d000-45db-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Switch the lights on,activate,lights,none
1838,7276,wavs/speakers/EExgNZ9dvgTE3928/d445b860-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Bring shoes,bring,shoes,none
1839,22086,wavs/speakers/Ze7YenyZvxiB4MYZ/80f17a80-45e4-11e9-b578-494a5b19ab8b.wav,Ze7YenyZvxiB4MYZ,Change language,change language,none,none
1840,10622,wavs/speakers/KqDyvgWm4Wh8ZDM7/199c21a0-44db-11e9-a8b6-e96f2628bf65.wav,KqDyvgWm4Wh8ZDM7,Turn the heat down in the washroom,decrease,heat,washroom
1841,4085,wavs/speakers/AvR9dePW88IynbaE/a335de30-451f-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Lamp off,deactivate,lamp,none
1842,4107,wavs/speakers/AvR9dePW88IynbaE/1e2bfca0-4520-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Bedroom lights off,deactivate,lights,bedroom
1843,7271,wavs/speakers/EExgNZ9dvgTE3928/bbad2e50-4614-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Bring me my socks,bring,socks,none
1844,1936,wavs/speakers/73bEEYMKLwtmVwV43/7df24350-452b-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Switch off the lights,deactivate,lights,none
1845,9484,wavs/speakers/jgxq52DoPpsR9ZRx/a66613b0-4518-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn the temperature up in the bathroom,increase,heat,washroom
1846,5166,wavs/speakers/BvyakyrDmQfWEABb/e512bf70-4606-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Lights on,activate,lights,none
1847,11356,wavs/speakers/M4ybygBlWqImBn9oZ/20140470-454a-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn the washroom lights on,activate,lights,washroom
1848,792,wavs/speakers/8B9N9jOOXGUordVG/ce0bcd80-45e8-11e9-b578-494a5b19ab8b.wav,8B9N9jOOXGUordVG,Switch on the washroom lights,activate,lights,washroom
1849,5694,wavs/speakers/d2waAp3pEjiWgrDEY/d6fb8ea0-4519-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Volume max,increase,volume,none
1850,819,wavs/speakers/52XVOeXMXYuaElyw/7c2c9080-45c5-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Lights on,activate,lights,none
1851,16781,wavs/speakers/ro5AaKwypZIqNEp2/d728ee30-447f-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn off the lamp,deactivate,lamp,none
1852,21299,wavs/speakers/YbmvamEWQ8faDPx2/a1071310-45ea-11e9-b578-494a5b19ab8b.wav,YbmvamEWQ8faDPx2,"I need to hear this, increase the volume",increase,volume,none
1853,16237,wavs/speakers/R3mXwwoaX9IoRVKe/6d381ea0-4552-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Stop,deactivate,music,none
1854,13837,wavs/speakers/oRrwPDNPlAieQr8Q/a1ec8790-451a-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,Heat down,decrease,heat,none
1855,17629,wavs/speakers/Rq9EA8dEeZcEwada2/8d6503c0-45dc-11e9-81ce-69b74fd7e64e.wav,Rq9EA8dEeZcEwada2,Turn the temperature up in the bathroom,increase,heat,washroom
1856,2576,wavs/speakers/NgXwdx5KkZI5GRWa/4c12a5d0-45d2-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Increase the temperature in the kitchen,increase,heat,kitchen
1857,5988,wavs/speakers/d3erpmyk9yFlVyrZ/b85d6810-4609-11e9-bc65-55b32b211b66.wav,d3erpmyk9yFlVyrZ,Pause the music,deactivate,music,none
1858,16900,wavs/speakers/ro5AaKwypZIqNEp2/ef156450-4480-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Decrease the heating in the kitchen,decrease,heat,kitchen
1859,750,wavs/speakers/7B4XmNppyrCK977p/230604c0-45cd-11e9-9992-dfba019cb646.wav,7B4XmNppyrCK977p,Turn down the temperature,decrease,heat,none
1860,2377,wavs/speakers/ppymZZDb2Bf4NQnE/fd1ae9b0-44f0-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Play the music,activate,music,none
1861,20584,wavs/speakers/xwzgmmv5ZOiVaxXz/ea7ccb50-452e-11e9-b1e4-e5985dca719e.wav,xwzgmmv5ZOiVaxXz,Could you increase the heating?,increase,heat,none
1862,4502,wavs/speakers/AY5e3mMgZkIyG3Ox/ad8ecd70-446a-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Turn the washroom lights on,activate,lights,washroom
1863,2173,wavs/speakers/7NEaXjeLX3sg3yDB/6cf765c0-454a-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,Switch off the lights,deactivate,lights,none
1864,215,wavs/speakers/7NqqnAOPVVSKnxyv/b6428ca0-4630-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Go get me my shoes,bring,shoes,none
1865,1087,wavs/speakers/D4jGxZ7KamfVo4E2V/f11edfb0-45cf-11e9-9992-dfba019cb646.wav,D4jGxZ7KamfVo4E2V,Increase the sound,increase,volume,none
1866,3428,wavs/speakers/9EWlVBQo9rtqRYdy/d8c5f3b0-45f0-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Switch language,change language,none,none
1867,4651,wavs/speakers/AY5e3mMgZkIyG3Ox/16101420-446c-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Go get me my socks,bring,socks,none
1868,1888,wavs/speakers/73bEEYMKLwtmVwV43/1129dd10-452a-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Decrease the heating in the bedroom,decrease,heat,bedroom
1869,22989,wavs/speakers/zZezMeg5XvcbRdg3/266a3600-45db-11e9-81ce-69b74fd7e64e.wav,zZezMeg5XvcbRdg3,"This video sound is too low, turn up the volume",increase,volume,none
1870,9966,wavs/speakers/KLa5k73rZvSlv82X/3e508940-45ea-11e9-b578-494a5b19ab8b.wav,KLa5k73rZvSlv82X,Decrease the heating,decrease,heat,none
1871,8788,wavs/speakers/gvKeNY2D3Rs2jRdL/a2f2f340-4597-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Get me some juice,bring,juice,none
1872,18859,wavs/speakers/X4vEl3glp9urv4GN/49875ef0-4541-11e9-b1e4-e5985dca719e.wav,X4vEl3glp9urv4GN,Kitchen lights on,activate,lights,kitchen
1873,1140,wavs/speakers/k5bqyxx2lzIbrlg9/9b38b750-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Turn off the kitchen lights,deactivate,lights,kitchen
1874,16874,wavs/speakers/ro5AaKwypZIqNEp2/aa347ce0-4480-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn the bedroom heat up,increase,heat,bedroom
1875,19784,wavs/speakers/xRQE5VD7rRHVdyvM/40e1fed0-45c4-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Turn up the heat,increase,heat,none
1876,453,wavs/speakers/4BrX8aDqK2cLZRYl/edd7b950-4532-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Bring shoes,bring,shoes,none
1877,1837,wavs/speakers/73bEEYMKLwtmVwV43/28e53870-4528-11e9-a843-8db76f4b5e29.wav,73bEEYMKLwtmVwV43,Switch the lights off,deactivate,lights,none
1878,9628,wavs/speakers/jgxq52DoPpsR9ZRx/1938a640-451a-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Bedroom lights on,activate,lights,bedroom
1879,19417,wavs/speakers/xPZw23VxroC3N34k/ee228850-450e-11e9-9539-7f047cfe24d1.wav,xPZw23VxroC3N34k,"It’s too loud, turn the volume down",decrease,volume,none
1880,1248,wavs/speakers/5BEzPgPKe8taG9OB/5a4a49b0-457c-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Louder phone,increase,volume,none
1881,8293,wavs/speakers/gNYvkbx3gof2Y3V9/320adfc0-44df-11e9-a8b6-e96f2628bf65.wav,gNYvkbx3gof2Y3V9,Turn off the kitchen lights,deactivate,lights,kitchen
1882,5629,wavs/speakers/d2waAp3pEjiWgrDEY/f36eb040-4518-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Turn down the volume,decrease,volume,none
1883,18410,wavs/speakers/WYmlNV2rDkSaALOE/1191a7d0-4433-11e9-beaa-1f3e1eab7bff.wav,WYmlNV2rDkSaALOE,Kitchen lights off,deactivate,lights,kitchen
1884,4168,wavs/speakers/AvR9dePW88IynbaE/2e406440-4521-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Decrease the heating in the kitchen,decrease,heat,kitchen
1885,19611,wavs/speakers/xRQE5VD7rRHVdyvM/02100600-45c1-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Volume max,increase,volume,none
1886,9713,wavs/speakers/jgxq52DoPpsR9ZRx/e5260090-451a-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn the heat up in the washroom,increase,heat,washroom
1887,7538,wavs/speakers/g2dnA9Wpvzi2WAmZ/d7088d80-4546-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Turn down the temperature,decrease,heat,none
1888,7101,wavs/speakers/EExgNZ9dvgTE3928/07f80080-4612-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,I need to practice my English. Switch the language,change language,English,none
1889,4884,wavs/speakers/AY5e3mMgZkIyG3Ox/284e6b30-446e-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Bring me the newspaper,bring,newspaper,none
1890,12015,wavs/speakers/mor8vDGkaOHzLLWBp/a6330b10-453f-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,Switch off the lights,deactivate,lights,none
1891,12873,wavs/speakers/neaPN7GbBEUex8rV/c984c3f0-45d6-11e9-81ce-69b74fd7e64e.wav,neaPN7GbBEUex8rV,Turn the heat up in the bathroom,increase,heat,washroom
1892,485,wavs/speakers/7B4XmNppyrCK977p/a2aeef20-45c8-11e9-8ec0-7bf21d1cfe30.wav,7B4XmNppyrCK977p,Resume,activate,music,none
1893,9249,wavs/speakers/Gym5dABePPHA8mZK9/a24b9cd0-45f1-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Turn the temperature up in the washroom,increase,heat,washroom
1894,1103,wavs/speakers/k5bqyxx2lzIbrlg9/487260c0-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Put on the music,activate,music,none
1895,16788,wavs/speakers/ro5AaKwypZIqNEp2/e7bf2570-447f-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch on the lights in the kitchen,activate,lights,kitchen
1896,21301,wavs/speakers/YbmvamEWQ8faDPx2/a9a92850-45ea-11e9-b578-494a5b19ab8b.wav,YbmvamEWQ8faDPx2,"This video sound is too low, turn up the volume",increase,volume,none
1897,1418,wavs/speakers/5BEzPgPKe8taG9OB/dc97df80-457d-11e9-9600-8f19ade2128c.wav,5BEzPgPKe8taG9OB,Turn the temperature down,decrease,heat,none
1898,1657,wavs/speakers/5o9BvRGEGvhaeBwA/195f1040-44e9-11e9-a1ea-79ca03012c0e.wav,5o9BvRGEGvhaeBwA,Turn off the kitchen lights,deactivate,lights,kitchen
1899,14022,wavs/speakers/oRrwPDNPlAieQr8Q/14571740-4521-11e9-a843-8db76f4b5e29.wav,oRrwPDNPlAieQr8Q,Heat down,decrease,heat,none
1900,4848,wavs/speakers/AY5e3mMgZkIyG3Ox/d24fa5f0-446d-11e9-beaa-1f3e1eab7bff.wav,AY5e3mMgZkIyG3Ox,Decrease the heating,decrease,heat,none
1901,3201,wavs/speakers/9EWlVBQo9rtqRYdy/6630fbd0-45ee-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,I need to practice my Chinese. Switch the language,change language,Chinese,none
1902,456,wavs/speakers/2ojo7YRL7Gck83Z3/f5a70ca0-45df-11e9-81ce-69b74fd7e64e.wav,2ojo7YRL7Gck83Z3,Turn down the temperature in the kitchen,decrease,heat,kitchen
1903,302,wavs/speakers/4BrX8aDqK2cLZRYl/ea2c0150-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,Turn the washroom lights on,activate,lights,washroom
1904,21792,wavs/speakers/zaEBPeMY4NUbDnZy/b36bfe40-44d6-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Get me the newspaper,bring,newspaper,none
1905,16611,wavs/speakers/RjDBre8jzzhdr4YL/ca9319e0-4419-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,"I couldn't hear anything, turn up the volume",increase,volume,none
1906,19864,wavs/speakers/xRQE5VD7rRHVdyvM/8eafcab0-45c5-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,"This video sound is too low, turn up the volume",increase,volume,none
1907,5744,wavs/speakers/d2waAp3pEjiWgrDEY/731baa90-451a-11e9-9035-7943ec3b842a.wav,d2waAp3pEjiWgrDEY,Increase the temperature in the bedroom,increase,heat,bedroom
1908,298,wavs/speakers/7NqqnAOPVVSKnxyv/7e905200-4631-11e9-bc65-55b32b211b66.wav,7NqqnAOPVVSKnxyv,Switch the bedroom lights on,activate,lights,bedroom
1909,2226,wavs/speakers/mj4BWeRbp7ildyB9d/cfdb4eb0-452a-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Turn down the temperature,decrease,heat,none
1910,1127,wavs/speakers/52XVOeXMXYuaElyw/377cf570-45c9-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Kitchen lights off,deactivate,lights,kitchen
1911,2653,wavs/speakers/NgXwdx5KkZI5GRWa/246e13b0-45e2-11e9-81ce-69b74fd7e64e.wav,NgXwdx5KkZI5GRWa,Bring socks,bring,socks,none
1912,1116,wavs/speakers/k5bqyxx2lzIbrlg9/60437c20-4526-11e9-a843-8db76f4b5e29.wav,k5bqyxx2lzIbrlg9,Switch on the kitchen lights,activate,lights,kitchen
1913,3037,wavs/speakers/9EWlVBQo9rtqRYdy/a6798150-45ec-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Bedroom lights off,deactivate,lights,bedroom
1914,2256,wavs/speakers/7NEaXjeLX3sg3yDB/6287c700-454b-11e9-aa52-bf2189a03a60.wav,7NEaXjeLX3sg3yDB,"I need to hear this, increase the volume",increase,volume,none
1915,231,wavs/speakers/4BrX8aDqK2cLZRYl/e3613990-452f-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,OK now switch the main language to Chinese,change language,Chinese,none
1916,4369,wavs/speakers/AvR9dePW88IynbaE/d81ecd60-4523-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Turn the kitchen temperature down,decrease,heat,kitchen
1917,17784,wavs/speakers/W4XOzzNEbrtZz4dW/b58ed7e0-44ce-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Turn up the temperature,increase,heat,none
1918,15874,wavs/speakers/R3mXwwoaX9IoRVKe/0a841bf0-4549-11e9-aa52-bf2189a03a60.wav,R3mXwwoaX9IoRVKe,Bedroom lights off,deactivate,lights,bedroom
1919,11687,wavs/speakers/M4ybygBlWqImBn9oZ/afd89350-454f-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Increase the temperature in the bathroom,increase,heat,washroom
1920,13532,wavs/speakers/ObdQbr9wyDfbmW4E/f60fdd80-4453-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Make it louder,increase,volume,none
1921,16757,wavs/speakers/ro5AaKwypZIqNEp2/9dda1000-447f-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Switch off the lights,deactivate,lights,none
1922,3393,wavs/speakers/9EWlVBQo9rtqRYdy/63c82740-45f0-11e9-aa19-e96346c3828f.wav,9EWlVBQo9rtqRYdy,Decrease the temperature in the bathroom,decrease,heat,washroom
1923,11865,wavs/speakers/mor8vDGkaOHzLLWBp/458454a0-453e-11e9-b1e4-e5985dca719e.wav,mor8vDGkaOHzLLWBp,"I need to hear this, increase the volume",increase,volume,none
1924,7426,wavs/speakers/eLQ3mNg27GHLkDej/3941b580-453d-11e9-b1e4-e5985dca719e.wav,eLQ3mNg27GHLkDej,Turn sound down,decrease,volume,none
1925,21543,wavs/speakers/Z7BXPnplxGUjZdmBZ/5116d5e0-44f8-11e9-a1ea-79ca03012c0e.wav,Z7BXPnplxGUjZdmBZ,Decrease the heating in the bedroom,decrease,heat,bedroom
1926,19555,wavs/speakers/xRQE5VD7rRHVdyvM/4e66d430-45c0-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Turn off the music,deactivate,music,none
1927,8826,wavs/speakers/gvKeNY2D3Rs2jRdL/52960620-4598-11e9-bf4b-216bfa333ac2.wav,gvKeNY2D3Rs2jRdL,Turn the volume up,increase,volume,none
1928,5334,wavs/speakers/BvyakyrDmQfWEABb/0efd0130-460a-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn down the heat in the washroom,decrease,heat,washroom
1929,21763,wavs/speakers/zaEBPeMY4NUbDnZy/de1ce830-44d5-11e9-a8b6-e96f2628bf65.wav,zaEBPeMY4NUbDnZy,Kitchen heat down,decrease,heat,kitchen
1930,1969,wavs/speakers/mj4BWeRbp7ildyB9d/af93f060-4527-11e9-a843-8db76f4b5e29.wav,mj4BWeRbp7ildyB9d,Volume down,decrease,volume,none
1931,6990,wavs/speakers/EExgNZ9dvgTE3928/4946d270-4610-11e9-bc65-55b32b211b66.wav,EExgNZ9dvgTE3928,Too loud,decrease,volume,none
1932,9376,wavs/speakers/jgxq52DoPpsR9ZRx/64c9ec70-4517-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn on the lamp,activate,lamp,none
1933,13025,wavs/speakers/NWAAAQQZDXC5b9Mk/23de3840-444c-11e9-beaa-1f3e1eab7bff.wav,NWAAAQQZDXC5b9Mk,Could you increase the heating please?,increase,heat,none
1934,239,wavs/speakers/4BrX8aDqK2cLZRYl/07125720-4530-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,I need to practice my Chinese. Switch the language,change language,Chinese,none
1935,16996,wavs/speakers/ro5AaKwypZIqNEp2/c1a421e0-4481-11e9-a9a5-5dbec3b8816a.wav,ro5AaKwypZIqNEp2,Turn up the heat,increase,heat,none
1936,13293,wavs/speakers/ObdQbr9wyDfbmW4E/4af37b50-443f-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Turn the volume up,increase,volume,none
1937,2684,wavs/speakers/8e5qRjN7dGuovkRY/e58308b0-459e-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Fetch my shoes,bring,shoes,none
1938,19849,wavs/speakers/xRQE5VD7rRHVdyvM/06bbde00-45c5-11e9-8ec0-7bf21d1cfe30.wav,xRQE5VD7rRHVdyvM,Make it louder,increase,volume,none
1939,4372,wavs/speakers/AvR9dePW88IynbaE/e20b8b10-4523-11e9-a843-8db76f4b5e29.wav,AvR9dePW88IynbaE,Decrease the temperature in the kitchen,decrease,heat,kitchen
1940,13872,wavs/speakers/oRrwPDNPlAieQr8Q/e0e469d0-451b-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,Set my device to Chinese,change language,Chinese,none
1941,1985,wavs/speakers/73bEEYMKLwtmVwV43/de094da0-452c-11e9-b1e4-e5985dca719e.wav,73bEEYMKLwtmVwV43,Switch on the washroom lights,activate,lights,washroom
1942,15495,wavs/speakers/R3mexpM2YAtdPbL7/aedb8ef0-44fd-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Stop,deactivate,music,none
1943,13572,wavs/speakers/ObdQbr9wyDfbmW4E/5969ac30-4454-11e9-beaa-1f3e1eab7bff.wav,ObdQbr9wyDfbmW4E,Turn up the heat in the kitchen,increase,heat,kitchen
1944,9746,wavs/speakers/jgxq52DoPpsR9ZRx/3c04c590-451b-11e9-9035-7943ec3b842a.wav,jgxq52DoPpsR9ZRx,Turn the heat down in the washroom,decrease,heat,washroom
1945,17808,wavs/speakers/W4XOzzNEbrtZz4dW/2397f0f0-44cf-11e9-a8b6-e96f2628bf65.wav,W4XOzzNEbrtZz4dW,Kitchen lights on,activate,lights,kitchen
1946,8339,wavs/speakers/gNYvkbx3gof2Y3V9/b73a11b0-44e0-11e9-bb82-bdba769643e7.wav,gNYvkbx3gof2Y3V9,Could you increase the heating?,increase,heat,none
1947,2595,wavs/speakers/NgXwdx5KkZI5GRWa/a5f4bfc0-45d2-11e9-9992-dfba019cb646.wav,NgXwdx5KkZI5GRWa,Turn the temperature up in the bathroom,increase,heat,washroom
1948,2541,wavs/speakers/ppymZZDb2Bf4NQnE/f2c51f10-44f2-11e9-a1ea-79ca03012c0e.wav,ppymZZDb2Bf4NQnE,Bring the newspaper,bring,newspaper,none
1949,2913,wavs/speakers/8e5qRjN7dGuovkRY/7e353c20-45a1-11e9-bf4b-216bfa333ac2.wav,8e5qRjN7dGuovkRY,Go get the newspaper,bring,newspaper,none
1950,16426,wavs/speakers/RjDBre8jzzhdr4YL/e1750200-4413-11e9-85a0-dd11eb2f13b6.wav,RjDBre8jzzhdr4YL,Increase the temperature in the bedroom,increase,heat,bedroom
1951,6724,wavs/speakers/DWmlpyg93YCXAXgE/391cdf50-4504-11e9-a1ea-79ca03012c0e.wav,DWmlpyg93YCXAXgE,Turn the lights off in the kitchen,deactivate,lights,kitchen
1952,9091,wavs/speakers/Gym5dABePPHA8mZK9/4b3b7980-45ef-11e9-aa19-e96346c3828f.wav,Gym5dABePPHA8mZK9,Heat down,decrease,heat,none
1953,20248,wavs/speakers/xwpvGaaWl5c3G5N3/13099e80-45b7-11e9-8ec0-7bf21d1cfe30.wav,xwpvGaaWl5c3G5N3,Resume,activate,music,none
1954,5202,wavs/speakers/BvyakyrDmQfWEABb/36e455c0-4607-11e9-bc65-55b32b211b66.wav,BvyakyrDmQfWEABb,Turn the lights on in the kitchen,activate,lights,kitchen
1955,1760,wavs/speakers/eBQAWmMg4gsLYLLa/70765c80-450c-11e9-9539-7f047cfe24d1.wav,eBQAWmMg4gsLYLLa,Turn on the kitchen lights,activate,lights,kitchen
1956,11382,wavs/speakers/M4ybygBlWqImBn9oZ/77a55090-454a-11e9-aa52-bf2189a03a60.wav,M4ybygBlWqImBn9oZ,Turn volume up,increase,volume,none
1957,15418,wavs/speakers/R3mexpM2YAtdPbL7/82f7b530-44fc-11e9-a1ea-79ca03012c0e.wav,R3mexpM2YAtdPbL7,Volume lower,decrease,volume,none
1958,5481,wavs/speakers/d2waAp3pEjiWgrDEY/bc9ee000-4511-11e9-9539-7f047cfe24d1.wav,d2waAp3pEjiWgrDEY,Bathroom lights on,activate,lights,washroom
1959,1003,wavs/speakers/52XVOeXMXYuaElyw/b34ce400-45c7-11e9-8ec0-7bf21d1cfe30.wav,52XVOeXMXYuaElyw,Bring me the newspaper,bring,newspaper,none
1960,7673,wavs/speakers/g2dnA9Wpvzi2WAmZ/e7b17780-4548-11e9-aa52-bf2189a03a60.wav,g2dnA9Wpvzi2WAmZ,Turn the heat down in the kitchen,decrease,heat,kitchen
1961,336,wavs/speakers/4BrX8aDqK2cLZRYl/63f33cb0-4531-11e9-b1e4-e5985dca719e.wav,4BrX8aDqK2cLZRYl,I need volume,increase,volume,none
1962,8315,wavs/speakers/gNYvkbx3gof2Y3V9/9f8b19c0-44df-11e9-a8b6-e96f2628bf65.wav,gNYvkbx3gof2Y3V9,Increase the sound,increase,volume,none
1963,13743,wavs/speakers/oRrwPDNPlAieQr8Q/5a7a7fe0-4518-11e9-9035-7943ec3b842a.wav,oRrwPDNPlAieQr8Q,Resume,activate,music,none
